id,title,overview,tagline,genres,keywords,director,writers,cast
619441,Goodbye,"Seville, Spain. Juan Santos, a convicted petty criminal, gets out of jail for a day to celebrate with Triana, his wife, the first communion of their daughter Estrella.",,"['Drama', 'Thriller']","['husband wife relationship', 'inmate', 'crime family', 'female police officer', 'seville, spain', 'shantytown', 'mother son relationship', 'petty criminal', 'cine español']",Paco Cabezas,"['José Rodríguez', 'Carmen Jiménez']","['Mario Casas', 'Natalia de Molina', 'Ruth Díaz', 'Carlos Bardem', 'Vicente Romero Sánchez', 'Paulina Fenoy', 'Mauricio Morales', 'Sebastián Haro', 'Mona Martínez', 'Pilar Gómez']"
589712,The Captain,Based on the true story of a pilot who had to ensure the safety of 128 passengers and crew members on the plane when its windshield became damaged mid-flight. The incident is regarded as one of the miracles in aviation history.,,['Adventure'],[],Andrew Lau Wai-Keung,['Yu Yonggan'],"['Zhang Hanyu', 'Ou Hao', 'Du Jiang', 'Yuan Quan', 'Crystal Zhang', 'Li Qin', 'Zhang Yamei', 'Yang Qiru', 'Gao Ge', 'Huang Zhizhong']"
575361,Queen of Spades: Through the Looking Glass,"The sinister ghost of the Queen of Spades is out for blood, her victims the students of an old boarding school shrouded in gloomy rumors.  Exploring the school’s abandoned wing, the teenagers discover a mirror covered in mysterious drawings.  Facing it, they playfully recite an incantation which renders their innermost desires a reality - at the expense of nothing less than their souls.",,"['Horror', 'Thriller']","['melancholy', 'angry', 'candid', 'malicious', 'queen of spades', 'cautionary', 'admiring', 'adoring', 'appreciative', 'approving', 'audacious', 'defiant', 'empathetic']",Alexandr Domogarov Jr.,"['Masha Ogneva', 'Alexandr Domogarov Jr.']","['Angelina Strechina', 'Daniil Muravev-Izotov', 'Vladislav Konoplev', 'Klaudia Kain', 'Igor Yashanin', 'Valery Pankov', 'Vladimir Kanukhin', 'Alyona Shvidenkova', 'Yan Alabushev', 'Anastasia Talyzina']"
524251,I See You,"When a 12-year-old boy goes missing at a local park, a detective investigates the case to help the boy's family find answers.",Evil hides in plain sight.,"['Horror', 'Thriller', 'Mystery']","['small town', 'husband wife relationship', 'kidnapping', 'detective', 'investigation', 'twist', 'forest', 'dysfunctional family', 'murder', 'disappearance', 'serial killer', 'home invasion', 'search party', 'plot twist', 'phrogging']",Adam Randall,['Devon Graye'],"['Helen Hunt', 'Jon Tenney', 'Owen Teague', 'Judah Lewis', 'Libe Barer', 'Gregory Alan Williams', 'Erika Alexander', 'Sam Trammell', 'Jeremy Gladen', 'Allison Gabriel']"
378348,A Violent Prosecutor,"After a prosecution lawyer is framed and convicted for murder, he tries to catch the real murderer from jail with the help of a con artist.",Meet the most unlikely duo.,"['Crime', 'Comedy', 'Action']","['prison', 'swindler', 'buddy', 'prosecutor']",Lee Il-hyung,['Lee Il-hyung'],"['Hwang Jung-min', 'Gang Dong-won', 'Lee Sung-min', 'Park Sung-woong', 'Kim Eung-soo', 'Park Jong-hwan', 'Han Jae-yeong', 'Kim Won-hae', 'Kim Byeong-ok', 'Jeon Bae-soo']"
293413,Inside Men,A disgruntled henchman teams up with an ambitious prosecutor to bring down a leading presidential candidate and the news editor behind him who is truly pulling the strings.,"Gang, prosecution, press, and those who drive them.","['Crime', 'Drama']","['government', 'politics', 'gangster', 'press', 'based on comic', 'revenge', 'betrayal', 'conspiracy', 'gang', 'neo-noir', 'south korea', 'based on webcomic or webtoon']",Woo Min-ho,['Woo Min-ho'],"['Lee Byung-hun', 'Cho Seung-woo', 'Baek Yoon-sik', 'Lee Kyung-young', 'Kim Hong-pa', 'Lee El', 'Jeong Man-sik', 'Bae Sung-woo', 'Kim Dae-myung', 'Jo Woo-jin']"
49397,Death Rides a Horse,"Bill Meceita, a boy whose family was murdered in front of him by a gang, sets out 15 years later to exact revenge. On his journey, he finds himself continually sparring and occasionally cooperating with Ryan, a gunfighter on his own quest for vengeance, who knows more than he says about Bill's tragedy.",This is revenge... and there's nothing sweet about it!,['Western'],"['hero', 'sheriff', 'bank', 'dynamite', 'investigation', 'senator', 'molotow cocktail', 'fistfight', 'prison escape', 'outlaw', 'revenge', 'murder', 'jail', 'man hunt', 'explosion', 'framed', 'bank robbery', 'shaving', 'cowboy', 'spaghetti western']",Giulio Petroni,['Luciano Vincenzoni'],"['Lee Van Cleef', 'John Phillip Law', 'Mario Brega', 'Luigi Pistilli', 'José Torres', 'Anthony Dawson', 'Franco Balducci', 'Guglielmo Spoletini', 'Bruno Corazzari', 'Angelo Susani']"
41988,DC Showcase: Jonah Hex,"When a ruthless brothel madame murders Jonah Hex's current quarry, the disfigured bounty hunter plans to make her pay.",,"['Animation', 'Action', 'Western']","['gunslinger', 'based on comic', 'facial scar', 'vigilante justice', 'dccomics']",Joaquim Dos Santos,['Joe R. Lansdale'],"['Thomas Jane', 'Linda Hamilton', 'Jason Marsden', 'Michael Rooker', 'Michelle Trachtenberg']"
32764,71 Fragments of a Chronology of Chance,71 scenes revolving around multiple Viennese residents who are by chance involved with a senseless gun slaughter on Christmas Eve.,,['Drama'],"['suicide', 'bank', 'adoption', 'beggar', 'based on true story', 'fate', 'multiple time frames', 'orphan', 'vienna, austria', 'told in flashback', 'news', 'detached', 'repetition', 'mass killing', 'christmas eve', 'news footage', 'mass slaughter', 'student', 'violence', 'ominous']",Michael Haneke,['Michael Haneke'],"['Gabriel Cosmin Urdes', 'Lukas Miko', 'Otto Grünmandl', 'Anne Bennent', 'Udo Samel', 'Dorothee Hartinger', 'Branko Samarovski', 'Claudia Martini', 'Georg Friedrich', 'Alexander Pschill']"
25504,Shock Corridor,"With the help of his girlfriend Cathy and Dr. Fong, a psychiatrist, ambitious journalist Johnny Barrett poses as a madman in order to be admitted to a mental institution where a bloody murder has been committed.",… opens the door to sights you've never seen before!,"['Drama', 'Thriller', 'Mystery']","['journalist', 'insane asylum']",Samuel Fuller,['Samuel Fuller'],"['Peter Breck', 'Constance Towers', 'Gene Evans', 'James Best', 'Hari Rhodes', 'Larry Tucker', 'Paul Dubov', 'Chuck Roberson', 'Neyle Morrow', 'John Matthews']"
16729,Don't Move,"While waiting for the brain surgery of his daughter Angela, victim of a motorcycle accident, the surgeon Timoteo recalls his torrid affair with and passion for Italia, a simple woman from slums in the periphery of the big city where he lives. The ghost of the beloved and sexual object of desire Italia chases him in his memories.",,"['Drama', 'Romance']",[],Sergio Castellitto,"['Sergio Castellitto', 'Margaret Mazzantini']","['Penélope Cruz', 'Sergio Castellitto', 'Claudia Gerini', 'Angela Finocchiaro', 'Marco Giallini', 'Pietro De Silva', 'Vittoria Piancastelli', 'Elena Perino', 'Renato Marchetti', 'Gianni Musy']"
14590,Shadow of the Thin Man,High society sleuths Nick and Nora Charles run into a variety of shady characters while investigating a race-track murder.,FUNNIER THAN EVER in their first new laugh-thriller in 2 years!,"['Comedy', 'Crime', 'Mystery']","['black and white', 'thin man']",W.S. Van Dyke,"['Irving Brecher', 'Harry Kurnitz']","['William Powell', 'Myrna Loy', 'Barry Nelson', 'Donna Reed', 'Sam Levene', 'Alan Baxter', ""Henry O'Neill"", 'Richard Hall', 'Stella Adler', 'Loring Smith']"
11574,Support Your Local Sheriff!,"In the old west, a man becomes a Sheriff just for the pay, figuring he can decamp if things get tough.",Bad men... Bad ladies... Bad horses...,"['Comedy', 'Western']","['australia', 'deputy sheriff', 'mayor', 'shootout', 'western town']",Burt Kennedy,['William Bowers'],"['James Garner', 'Joan Hackett', 'Walter Brennan', 'Harry Morgan', 'Jack Elam', 'Henry Jones', 'Bruce Dern', 'Willis Bouchey', 'Gene Evans', 'Walter Burke']"
10241,A Tale of Winter,"Felicie and Charles have a whirlwind holiday romance. Due to a mix-up on addresses they lose contact, and five years later at Christmas-time Felicie is living with her mother in a cold Paris with a daughter as a reminder of that long-ago summer. For male companionship she oscillates between hairdresser Maxence and the intellectual Loic, but seems unable to commit to either as the memory of Charles and what might have been hangs over everything.",,"['Drama', 'Romance']","['paris, france', 'single parent', 'chance', 'extramarital affair']",Éric Rohmer,['Éric Rohmer'],"['Charlotte Véry', 'Frédéric van den Driessche', 'Michel Voletti', 'Hervé Furic', 'Ava Loraschi', 'Christiane Desbois', 'Rosette', 'Jean-Luc Revol', 'Haydée Caillot', 'Jean-Claude Biette']"
8841,The Class,Teacher and novelist François Bégaudeau plays a version of himself as he negotiates a year with his racially mixed students from a tough Parisian neighborhood.,The greatest lessons are learnt when life enters the classroom.,['Drama'],"['immigrant', 'class society', 'paris, france', 'literature', 'boredom', 'socially deprived family', 'illegal immigration', 'violence in schools', 'education', 'multiculturalism', 'republicanism', 'teacher', 'school', 'high school teacher', 'school life', 'speculative', 'teachers and students', 'french teacher', 'teenager']",Laurent Cantet,"['Laurent Cantet', 'François Bégaudeau', 'Robin Campillo']","['François Bégaudeau', 'Arthur Fogel', 'Damien Gomes', 'Esmeralda Ouertani', 'Rachel Regulier', 'Louise Grinberg', 'Rabah Nait Oufella', 'Franck Keïta', 'Agame Malembo-Emene', 'Angélica Sancio']"
875,Shanghai Express,A beautiful temptress re-kindles an old romance while trying to escape her past during a tension-packed train journey.,Many Men Had Loved Her -- but only one had been loved in return!,"['Drama', 'Romance', 'War']","['prostitute', 'rape', 'china', 'shanghai, china', 'rebel', 'ex-lover', 'insurgence', 'chinese civil war', 'black and white', 'beijing, china', 'pre-code', 'based on short story']",Josef von Sternberg,"['Harry Hervey', 'Jules Furthman']","['Marlene Dietrich', 'Clive Brook', 'Anna May Wong', 'Warner Oland', 'Eugene Pallette', 'Lawrence Grant', 'Louise Closser Hale', 'Gustav von Seyffertitz', 'Émile Chautard', 'George Blagoi']"
646,Dr. No,"Agent 007 battles mysterious Dr. No, a scientific genius bent on destroying the U.S. space program. As the countdown to disaster begins, Bond must go to Jamaica, where he encounters beautiful Honey Ryder, to confront a megalomaniacal villain in his massive island headquarters.",Now meet the most extraordinary gentleman spy in all fiction!,"['Adventure', 'Action', 'Thriller']","['exotic island', 'london, england', 'space marine', 'card game', 'assassination', 'casino', 'based on novel or book', 'england', 'secret mission', 'spy', 'secret intelligence service', 'jamaica', 'intelligence', 'secret base', 'baccarat', 'secret organization', 'nuclear radiation', 'villain', 'secret agent', 'atomic reactor', 'caribbean sea', 'james bond', 'witty', 'excited']",Terence Young,"['Richard Maibaum', 'Johanna Harwood', 'Berkely Mather']","['Sean Connery', 'Ursula Andress', 'Joseph Wiseman', 'Jack Lord', 'Anthony Dawson', 'Zena Marshall', 'John Kitzmiller', 'Eunice Gayson', 'Bernard Lee', 'Lois Maxwell']"
564,The Mummy,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.,The sands will rise. The heavens will part. The power will be unleashed.,"['Adventure', 'Action', 'Fantasy']","['egypt', 'cairo', 'library', 'secret passage', 'pastor', 'pyramid', 'sandstorm', 'solar eclipse', 'mummy', 'foreign legion', 'nile', 'secret society', 'treasure hunt', 'remake', 'archaeologist', 'tomb', 'book of the dead', 'ancient egypt', 'opposites attract', '1920s', 'pharoah', 'playful', 'good versus evil', 'suspenseful', 'witty', 'exhilarated', 'egyptian god']",Stephen Sommers,['Stephen Sommers'],"['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo', 'Patricia Velásquez', 'Oded Fehr', ""Kevin J. O'Connor"", 'Jonathan Hyde', 'Erick Avari', 'Stephen Dunham']"
1231035,Gloria!,"In late 18th century Venice, in a convent school for girls, Teresa, a student with prophetic gifts, joins forces with some amazing music-makers. They create a new kind of pop, bright and bold, and challenge the ancient and rigid system.",,"['Drama', 'Music']","['venice, italy', 'classical music', 'musical', '19th century', ""girls' school"", 'neoclassical', 'convent']",Margherita Vicario,"['Margherita Vicario', 'Anita Rivaroli']","['Galatea Bellugi', 'Carlotta Gamba', 'Veronica Lucchesi', 'Maria Vittoria Dallasta', 'Sara Mafodda', 'Paolo Rossi', 'Elio', 'Natalino Balasso', 'Anita Kravos', 'Vincenzo Crea']"
830784,"Lyle, Lyle, Crocodile","When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.",He knows every scale.,"['Comedy', 'Family', 'Music']","['crocodile', 'musical', ""based on children's book"", 'outsider', 'live action and animation', 'talking animal', 'appreciative', 'enthusiastic']",Josh Gordon,['William Davies'],"['Shawn Mendes', 'Winslow Fegley', 'Javier Bardem', 'Constance Wu', 'Scoot McNairy', 'Brett Gelman', 'Ego Nwodim', 'Lyric Hurd', 'Jason Kravits', 'Ben Palacios']"
600274,The Neighbors' Window,The story of a middle-aged woman with small children whose life is shaken up when two free-spirited twenty-somethings move in across the street.,"While one couple were missing their youth, the other were dreaming of their future.",['Drama'],['short film'],Marshall Curry,['Marshall Curry'],"['Maria Dizzia', 'Greg Keller', 'Juliana Canfield', 'Bret Lada', 'Lorelei Smith', 'McGregory Frederique', 'Peter Farrell', 'Paul Niebanck']"
255718,Barbie: The Pearl Princess,"Barbie plays Lumina, a mermaid girl with the power to change the color of pearls. Cheerful and creative, Lumina finds herself working in a mermaid salon customizing fabulous hairstyles. And when Lumina has the chance to attend the royal ball, her friends adorn her with a gown fit for a princess. At the ball, villains try to seize power over the kingdom, and Lumina finds within herself an unexpected power that proves she is much more than a hair stylist.",A Glowing Undersea Adventure!,"['Family', 'Animation']","['princess', 'magic', 'mermaid', 'based on toy', 'female protagonist', 'missing daughter', '3d animation']",Ezekiel Norton,"['Cydne Clark', 'Steve Granat']","['Kelly Sheridan', 'Katie Crown', 'Mark Oliver', 'Rebecca Shoichet', 'Trish Pattendon', 'John Novak', 'Simon Hill', 'Peter New', 'Kathleen Barr', 'Patrick Gilmore']"
245842,The King's Daughter,"King Louis XIV's quest for immortality leads him to capture and steal a mermaid's life force, a move that is further complicated by his illegitimate daughter's discovery of the creature.",What on Earth can hold more power than a king?,"['Fantasy', 'Adventure', 'Family']","['based on novel or book', 'immortality', 'mermaid', 'period drama', 'illegitimate child', 'quest', '17th century']",Sean McNamara,"['James Schamus', 'Barry Berman']","['Pierce Brosnan', 'Kaya Scodelario', 'Benjamin Walker', 'William Hurt', 'Julie Andrews', 'Fan Bingbing', 'Pablo Schreiber', 'Ben Lloyd-Hughes', 'Rachel Griffiths', 'Paul Ireland']"
37992,Phantom Lady,A devoted secretary embarks on a dangerous mission to try to find the elusive woman who may prove her boss didn't murder his wife.,A Night He Couldn't Forget With a Woman He Couldn't Remember.,"['Mystery', 'Thriller', 'Crime']","['hat', 'falsely accused', 'sociopath', 'film noir', 'framed for murder', ""in love with best friend's girl"", 'innocent man imprisoned']",Robert Siodmak,['Bernard C. Schoenfeld'],"['Franchot Tone', 'Ella Raines', 'Alan Curtis', 'Aurora Miranda', 'Thomas Gomez', 'Fay Helm', 'Elisha Cook Jr.', 'Andrew Tombes', 'Regis Toomey', 'Joseph Crehan']"
34377,The Boys in the Band,"A witty, perceptive and devastating look at the personal agendas and suppressed revelations swirling among a group of gay men in Manhattan. Harold is celebrating a birthday, and his friend Michael has drafted some other friends to help commemorate the event. As the evening progresses, the alcohol flows, the knives come out, and Michael's demand that the group participate in a devious telephone game, unleashing dormant and unspoken emotions.",... is not a musical.,['Drama'],"['new york city', 'birthday party', 'based on play or musical', 'male homosexuality', 'lgbt', 'self-loathing', 'gay theme']",William Friedkin,['Mart Crowley'],"['Kenneth Nelson', 'Leonard Frey', 'Peter White', 'Cliff Gorman', 'Frederick Combs', 'Reuben Greene', 'Laurence Luckinbill', 'Keith Prentice', 'Robert La Tourneaux', 'Maud Adams']"
16703,This Gun for Hire,"Sadistic killer-for-hire Philip Raven becomes enraged when his latest job is paid off in marked bills. Vowing to track down his double-crossing boss, nightclub executive Gates, Raven sits beside Gates' lovely new employee, Ellen, on a train out of town. Although Ellen is engaged to marry the police lieutenant who's hunting down Raven, she decides to try and set the misguided hit man straight as he hides from the cops and plots his revenge.",A Lone Wolf…dynamite with a girl or a gun!,"['Crime', 'Thriller', 'Mystery']","['police', 'hitman', 'propaganda', 'cat', 'paranoia', 'femme fatale', 'film noir', 'conspiracy', 'black and white', 'train', 'hired killer', 'police shootout', 'nightclub performer', 'murder mystery', 'female magician']",Frank Tuttle,"['Albert Maltz', 'W.R. Burnett']","['Alan Ladd', 'Veronica Lake', 'Robert Preston', 'Laird Cregar', 'Tully Marshall', 'Marc Lawrence', 'Olin Howland', 'Roger Imhof', 'Pamela Blake', 'Frank Ferguson']"
12783,The Duchess,"A chronicle of the life of 18th century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life.",Based on the incredible true story.,"['Drama', 'History', 'Romance']","['adultery', 'infidelity', 'london, england', 'husband wife relationship', 'politics', 'marriage crisis', 'gambling debt', 'duke', 'biography', 'based on true story', 'unfaithfulness', 'royalty', 'historical fiction', 'period drama', 'aristocrat', '18th century', 'duchess', 'costume drama', 'philanderer']",Saul Dibb,"['Saul Dibb', 'Jeffrey Hatcher', 'Anders Thomas Jensen']","['Keira Knightley', 'Ralph Fiennes', 'Charlotte Rampling', 'Dominic Cooper', 'Hayley Atwell', 'Simon McBurney', 'Aidan McArdle', 'John Shrapnel', 'Alistair Petrie', 'Patrick Godfrey']"
11576,"It's a Mad, Mad, Mad, Mad World","A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself.",The biggest entertainment ever to rock the screen with laughter!,"['Adventure', 'Comedy', 'Crime']","['prison', 'california', 'airplane', 'chase', 'competition', 'treasure hunt', 'national park', 'slapstick comedy', 'caper', 'money', 'desert', 'race', 'cash', 'absurd', 'hilarious', 'farcical']",Stanley Kramer,"['Tania Rose', 'William Rose']","['Spencer Tracy', 'Milton Berle', 'Sid Caesar', 'Buddy Hackett', 'Ethel Merman', 'Mickey Rooney', 'Dick Shawn', 'Phil Silvers', 'Terry-Thomas', 'Jonathan Winters']"
1985,The Constant Gardener,"Justin Quayle is a low-level British diplomat who has always gone about his work very quietly, not causing any problems. But after his radical wife Tessa is killed he becomes determined to find out why, thrusting himself into the middle of a very dangerous conspiracy.",Love. At any cost.,"['Drama', 'Mystery', 'Thriller']","['diplomat', 'aids', 'rwandan genocide', 'politician', 'morgue', 'pharmaceutical industry', 'nairobi', 'kenya', 'cancer', 'political thriller', 'factual', 'dramatic', 'tense']",Fernando Meirelles,['Jeffrey Caine'],"['Ralph Fiennes', 'Rachel Weisz', 'Danny Huston', 'Bill Nighy', 'Pete Postlethwaite', 'Richard McCabe', 'Donald Sumpter', 'Juliet Aubrey', 'Hubert Koundé', 'Archie Panjabi']"
1485,Get Carter,"Jack Carter is a small-time hood working in London. When word reaches him of his brother's death, he travels to Newcastle to attend the funeral. Refusing to accept the police report of suicide, Carter seeks out his brother’s friends and acquaintances to learn who murdered his sibling and why.",What happens when a professional killer violates the code? Get Carter!,"['Crime', 'Thriller']","['pornography', 'northern england', 'hitman', 'funeral', 'loss of loved one', 'brother', 'gangster', 'british pub', 'neo-noir', 'metrocolor']",Mike Hodges,"['Mike Hodges', 'Ted Lewis']","['Michael Caine', 'Ian Hendry', 'Britt Ekland', 'John Osborne', 'Tony Beckley', 'George Sewell', 'Geraldine Moffat', 'Rosemarie Dunham', 'Petra Markham', 'Alun Armstrong']"
1143319,Puppy Love,"After a disastrous first date, wild-child Nicole and socially-anxious Max vow to lose each other’s numbers until they learn that their dogs found a love match, and now puppies are on the way! The hilariously mismatched Nicole and Max are forced to become responsible co-parents, but may end up finding love themselves.",One bone can change everything.,"['Comedy', 'Romance']","['dog', 'romantic']",Richard Alan Reid,"['Dan Scheinkman', 'Kirsten Guenther', 'Greg Glienna', 'Peter Stass', 'Richard Alan Reid']","['Lucy Hale', 'Grant Gustin', 'Jane Seymour', 'Michael Hitchcock', 'Nore Davis', 'Alessandro Miro', 'Corey Woods', 'Sarah Almonte Peguero', 'Rachel Risen', 'Christine Lee']"
621476,American Skin,"A Marine veteran working as a school janitor tries to mend his relationship with his son after a divorce. When his son is killed by a police officer found innocent without standing trial, he takes matters into his own hands.",It's Time To Change The Narrative.,"['Crime', 'Drama']",[],Nate Parker,['Nate Parker'],"['Omari Hardwick', 'Theo Rossi', 'Beau Knapp', 'Larry Sullivan', 'Nate Parker', 'Shane Paul McGhie', 'Milauna Jackson', 'Brighton Sharbino', 'Nicole Randall Johnson', 'Karibel Rodriguez']"
585240,The Curious Birth of Benjamin Button,"A documentary about the making of David Fincher's 2008 film THE CURIOUS CASE OF BENJAMIN BUTTON. Virtually every element in the evolution of the Fincher's film is documented here, from the project's attachment to numerous other directors during the 1990s, to its shoot in 2006 and 2007 in New Orleans, to its complex, CGI-intensive postproduction process.",,['Documentary'],[],David Prior,[],"['David Fincher', 'Kathleen Kennedy', 'Frank Marshall', 'Joshua Donen', 'Eric Roth', 'Brad Pitt', 'Cate Blanchett', 'William Doyle', 'Donald Graham Burt', 'Jim Davidson']"
523777,Next Gen,"A friendship with a top-secret robot turns a lonely girl's life into a thrilling adventure as they take on bullies, evil bots and a scheming madman.",Friendship is the ultimate upgrade,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']","['friendship', 'protection', 'bully', 'memory', 'female protagonist', 'robot', 'buddy comedy', '3d animation', 'based on webcomic or webtoon', 'based on manhua', 'enthusiastic']",Kevin R. Adams,"['Wang Nima', 'Ryan W. Smith']","['John Krasinski', 'Lo Mutuc', 'Jason Sudeikis', 'Michael Peña', 'David Cross', 'Constance Wu', 'Kiana Ledé', 'Anna Akana', 'Issac Ryan Brown', 'Reba Buhr']"
472451,Boy Erased,"Jared, the son of a Baptist pastor in a small American town, is outed to his parents at age 19. Jared is faced with an ultimatum: attend a gay conversion therapy program – or be permanently exiled and shunned by his family, friends, and faith.",The truth cannot be converted.,['Drama'],"['homophobia', 'based on true story', 'coming of age', 'religion', 'based on memoir or autobiography', 'lgbt', 'lgbt teen', 'college student', 'dread', 'conversion therapy', 'gay theme']",Joel Edgerton,['Joel Edgerton'],"['Lucas Hedges', 'Nicole Kidman', 'Russell Crowe', 'Joel Edgerton', 'Troye Sivan', 'Madelyn Cline', 'Flea', 'Xavier Dolan', 'Britton Sear', 'Cherry Jones']"
9909,Dangerous Minds,"Former Marine Louanne Johnson lands a gig teaching in a pilot program for bright but underachieving teens at a notorious inner-city high school. After having a terrible first day, she decides she must throw decorum to the wind. When Johnson returns to the classroom, she does so armed with a no-nonsense attitude informed by her military training and a fearless determination to better the lives of her students -- no matter what the cost.",She broke the rules... and changed their lives.,['Drama'],"['high school', 'california', 'rap music', 'karate', 'naval officer', 'teacher', 'based on memoir or autobiography', 'amusement park', 'schoolteacher']",John N. Smith,['Ronald Bass'],"['Michelle Pfeiffer', 'George Dzundza', 'Courtney B. Vance', 'Robin Bartlett', 'Beatrice Winde', 'John Neville', 'Lorraine Toussaint', 'Renoly Santiago', 'Wade Dominguez', 'Bruklin Harris']"
2443,The Spider Woman,"Sherlock Holmes investigates a series of so-called ""pajama suicides"". He knows the female villain behind them is as cunning as Moriarty and as venomous as a spider.",Grim mystery to hold you breathless!,"['Mystery', 'Crime', 'Thriller']","['suicide', 'casino', 'spider', 'roulette', 'compulsive gambling', 'pygmy', 'black and white', 'disguise', 'fake death', 'female villain', 'shooting gallery', 'female serial killer', 'sherlock holmes']",Roy William Neill,"['Bertram Millhauser', 'Arthur Conan Doyle']","['Basil Rathbone', 'Nigel Bruce', 'Gale Sondergaard', 'Dennis Hoey', 'Vernon Downing', 'Alec Craig', 'Arthur Hohl', 'Mary Gordon', 'Teddy Infuhr', 'Donald Stuart']"
1243341,Z-O-M-B-I-E-S 4: Dawn of the Vampires,"A new adventure dawns for Zed and Addison when their summer road trip takes an unexpected detour, landing them in the middle of yet another monster rivalry: Daywalkers vs. Vampires. Tensions flare when Zed and Addison find themselves acting as camp counselors between the two opposing supernatural factions. With the help of Eliza and Willa, they must convince sworn enemies Nova and Victor to try to unite their warring worlds before an even greater threat endangers them all.",Fight for what you believe in.,"['Fantasy', 'Music', 'Romance', 'Adventure', 'Family', 'Comedy', 'TV Movie']","['vampire', 'college', 'musical', 'road trip', 'sequel', 'zombie', 'summer vacation', 'teenage romance', 'interspecies romance']",Paul Hoen,"['David Light', 'Josh A. Cagan', 'Joseph Raso']","['Meg Donnelly', 'Milo Manheim', 'Freya Skye', 'Malachi Barton', 'Kylee Russell', 'Chandler Kinney', 'Swayam Bhatia', 'Julian Lerner', 'Mekonnen Knife', 'Lisa Chappell']"
660033,How I Became a Gangster,"The action of the film begins in the 1970s – even then, the young protagonist knows that adrenaline tastes better than powdered milk. Over time, he also discovers a desire for money, power, and being above the law. A transformation begins, and his gangster talent blossoms. Together with a friend, they build their own army.",,"['Crime', 'Action']",['polish mafia'],Maciej Kawulski,['Krzysztof Gureczny'],"['Marcin Kowalczyk', 'Tomasz Włosok', 'Natalia Szroeder', 'Natalia Siwiec', 'Jan Frycz', 'Adam Woronowicz', 'Adam Bobik', 'Piotr Rogucki', 'Janusz Chabior', 'Józef Pawłowski']"
481880,Trial by Fire,"The tragic and controversial story of Cameron Todd Willingham, who was executed in Texas for killing his three children after scientific evidence and expert testimony that bolstered his claims of innocence were suppressed.",Stand for what's right. Fight for what's true.,"['Drama', 'Crime']","['falsely accused', 'texas', 'biography', 'based on true story', 'trial', 'arson', 'based on magazine, newspaper or article', 'death of a child']",Edward Zwick,['Geoffrey S. Fletcher'],"[""Jack O'Connell"", 'Laura Dern', 'Emily Meade', 'Jade Pettyjohn', 'Rhoda Griffis', 'Blair Bomar', 'McKinley Belcher III', 'Catherine Carlen', 'Noah Lomax', 'Whitney Goin']"
44473,Entr'acte,"Stop-motion photography blends with extreme slow-motion in Clair's first and most 'dada' film, composed of a series of zany, interconnected scenes. We witness a rooftop chess match between Marcel Duchamp and Man Ray, a hearse pulled by a camel (and chased by its pallbearers) and a dizzying roller coaster finale. A film of contradictions and agreements.",,"['Comedy', 'Fantasy']","['surrealism', 'dadaism']",René Clair,['Francis Picabia'],"['Jean Börlin', 'Inge Frïss', 'Marcel Duchamp', 'Man Ray', 'Francis Picabia', 'Darius Milhaud', 'Marcel Achard', 'Georges Auric', 'Georges Charensol', 'Georges Lacombe']"
43739,Love Affair,"A French playboy and an American former nightclub singer fall in love aboard a ship. They arrange to reunite six months later, if neither has changed their mind.",They Part as Strangers... to meet again as lovers...! Two people who were true to themselves...and who loved each other...at the expense of those who loved them!,"['Drama', 'Romance']","['new york city', 'orphanage', 'madeira', 'artist', 'ocean liner', 'champagne', 'playboy', 'love', 'singer', 'chapel', 'grandmother', 'empire state building', 'ocean voyage', 'shipboard romance', 'shawl']",Leo McCarey,"['Leo McCarey', 'Delmer Daves', 'Donald Ogden Stewart', 'Mildred Cram']","['Irene Dunne', 'Charles Boyer', 'Maria Ouspenskaya', 'Lee Bowman', 'Astrid Allwyn', 'Maurice Moscovitch', 'Mary Bayless', 'Scotty Beckett', 'Ferike Boros', 'Mary Bovard']"
